-0.23635,-0.069228,-0.18023
-0.29864,-0.062344,-0.15999
-0.2623,-0.11865,-0.14363
-0.17058,-0.072814,-0.18649
-0.1963,-0.12171,-0.15728
-0.1044,-0.065638,-0.18678
-0.12548,-0.12103,-0.15835
-0.039432,-0.046907,-0.1876
-0.060324,-0.10894,-0.16133
0.0019187,-0.086393,-0.1718
0.044186,-0.1235,-0.14914
0.068403,-0.071777,-0.18158
0.10377,-0.1236,-0.15459
0.13176,-0.068237,-0.1876
0.16673,-0.11931,-0.16086
0.19739,-0.064029,-0.18818
0.2325,-0.1124,-0.15795
0.25872,-0.052699,-0.17983
0.29596,-0.097025,-0.14325
0.31427,-0.037524,-0.15876
-0.27288,-0.0081885,-0.18254
-0.33334,-0.0033338,-0.15022
-0.2105,-0.011477,-0.19705
-0.14805,-0.015062,-0.19962
-0.081362,-0.0034231,-0.19621
0.026502,-0.024695,-0.19121
0.09329,-0.012134,-0.19678
0.1645,-0.010341,-0.20003
0.22985,0.0015054,-0.19436
0.29154,0.014984,-0.17445
0.35126,0.0094845,-0.13472
-0.24153,0.052117,-0.18472
-0.30056,0.050143,-0.1632
-0.18214,0.049643,-0.19354
-0.1244,0.043156,-0.19452
-0.068256,0.062676,-0.18491
-0.01814,0.01909,-0.19159
0.049423,0.039345,-0.18991
0.12742,0.039754,-0.19541
0.19375,0.053824,-0.19166
0.25787,0.066002,-0.17566
0.32229,0.066711,-0.1433
-0.25792,0.10832,-0.15321
-0.1969,0.1076,-0.16718
-0.13134,0.10015,-0.17266
-0.1668,0.15136,-0.13114
-0.05947,0.11413,-0.15763
-0.1076,0.1434,-0.13682
-0.0036262,0.079636,-0.17504
0.044187,0.11072,-0.15885
0.091772,0.082216,-0.17907
0.10425,0.13602,-0.14384
0.15424,0.10093,-0.173
0.28043,0.11645,-0.13706
0.21662,0.11333,-0.1606
-0.11908,0.17949,-0.085811
0.11049,0.17465,-0.094132
0.1664,0.15127,-0.13126
-0.32085,-0.10802,-0.1167
-0.29124,-0.15155,-0.087961
-0.24674,-0.18259,-0.054931
-0.22422,-0.16047,-0.11144
-0.18257,-0.1886,-0.065915
-0.1554,-0.15952,-0.12113
