-0.03024,-0.17256,-1.211
-0.1884,-0.25119,-1.157
-0.035638,-0.33119,-1.1469
0.11146,-0.25538,-1.1739
-0.17278,0.061423,-1.2087
-0.31787,0.030865,-1.1542
-0.18663,-0.096146,-1.2005
-0.026632,-0.012042,-1.2339
0.25711,-0.1832,-1.1561
0.1324,-0.079887,-1.2162
0.31816,-0.046802,-1.1531
-0.24464,0.20155,-1.1555
0.085235,0.1016,-1.2211
-0.067652,0.17211,-1.2082
0.23686,0.059736,-1.1882
0.21615,0.21056,-1.1631
0.056116,0.27095,-1.1748
-0.1889,-0.39863,-1.0761
-0.32394,-0.4504,-0.97212
-0.18015,-0.5289,-0.96785
-0.030741,-0.46362,-1.0573
-0.027112,-0.57589,-0.94802
0.12655,-0.40727,-1.0872
0.12693,-0.53204,-0.98042
0.28146,-0.46792,-0.98138
-0.33359,-0.14036,-1.1304
-0.46123,-0.18653,-1.0288
-0.45361,-0.34573,-0.95503
-0.3323,-0.30175,-1.0701
0.26212,-0.32557,-1.0934
0.38859,-0.33602,-1.0137
0.40793,-0.18492,-1.0708
0.51973,-0.24731,-0.94912
-0.44754,-0.011323,-1.071
-0.56111,-0.061793,-0.96154
0.44308,-0.015545,-1.0744
0.54205,-0.084242,-0.97875
-0.39273,0.17059,-1.0859
-0.52226,0.12024,-0.99183
-0.30027,0.33408,-1.0698
0.33678,0.28717,-1.075
0.37907,0.13513,-1.1043
0.52044,0.10558,-0.99676
-0.45526,0.29252,-0.98649
-0.12299,0.31571,-1.1438
-0.26679,0.46794,-0.98906
0.032286,0.41036,-1.0979
0.19202,0.36198,-1.0992
0.46561,0.27202,-0.98844
0.33885,0.42166,-0.98669
-0.13226,0.44228,-1.0598
0.016282,0.52999,-0.99757
0.18982,0.48461,-1.0072
-0.1289,-0.64736,-0.83926
-0.28663,-0.58723,-0.84895
-0.22655,-0.69894,-0.713
0.058304,-0.65243,-0.84666
-0.041478,-0.72743,-0.72473
0.21564,-0.60588,-0.86368
