-0.23569,-0.053348,-0.18568
-0.28524,-0.069705,-0.16362
-0.24528,-0.09269,-0.16703
-0.18603,-0.04651,-0.19409
-0.19816,-0.089794,-0.17725
-0.13633,-0.039849,-0.1958
-0.1502,-0.083698,-0.18188
-0.086462,-0.03182,-0.19403
-0.10106,-0.076449,-0.18235
-0.051105,-0.067583,-0.1819
0.052099,-0.047782,-0.18814
6.0621e-05,-0.058029,-0.18333
0.030853,-0.092534,-0.16933
0.10933,-0.053583,-0.19094
0.080149,-0.088682,-0.17495
0.16128,-0.047351,-0.19463
0.13424,-0.089699,-0.17845
0.21011,-0.044608,-0.19231
0.18441,-0.088185,-0.17915
0.23289,-0.084961,-0.17414
-0.21934,-0.0073559,-0.196
-0.26652,-0.019776,-0.18385
-0.17072,-0.00036737,-0.20019
-0.12172,0.005993,-0.199
-0.072249,0.014531,-0.19499
-0.036516,-0.022588,-0.1919
-0.023429,0.024564,-0.19111
0.012957,-0.012469,-0.19201
0.090628,-0.016465,-0.19626
0.13906,-0.0076353,-0.19977
0.18869,0.00097937,-0.19942
0.263,-0.049617,-0.17932
0.24204,-0.0088831,-0.19159
0.2885,-0.0065101,-0.17632
-0.20514,0.039423,-0.19404
-0.25348,0.029568,-0.18656
-0.15644,0.045784,-0.19499
-0.10787,0.051321,-0.19145
-0.05857,0.060647,-0.18485
0.021462,0.040053,-0.18841
0.055198,0.0076029,-0.19417
0.1048,0.030078,-0.1957
0.15234,0.040014,-0.19621
0.19432,0.054893,-0.1913
0.23069,0.031098,-0.19169
0.27727,0.036239,-0.1774
-0.23774,0.076051,-0.17712
-0.18922,0.084283,-0.1807
-0.14167,0.089791,-0.17871
-0.093916,0.093569,-0.17358
-0.012348,0.073726,-0.17772
0.068533,0.056723,-0.18684
0.11931,0.077071,-0.18342
0.16276,0.090843,-0.17852
0.20944,0.098473,-0.1712
0.24395,0.074447,-0.17627
-0.21872,-0.12731,-0.14933
-0.27102,-0.11821,-0.14019
-0.24349,-0.1521,-0.11627
-0.16835,-0.12394,-0.15727
-0.18974,-0.15531,-0.12499
-0.11926,-0.11763,-0.16045
-0.13906,-0.1528,-0.12891
-0.069416,-0.10986,-0.1615
-0.090042,-0.14599,-0.13213
0.0095244,-0.13166,-0.14024
-0.039726,-0.13896,-0.13449
0.058472,-0.12716,-0.14722
0.03778,-0.15849,-0.11064
0.10831,-0.12459,-0.1542
0.088525,-0.15568,-0.12037
0.15873,-0.12543,-0.15617
0.13735,-0.15621,-0.12465
0.20857,-0.12485,-0.15317
0.18813,-0.15438,-0.1263
0.25264,-0.12044,-0.14581
0.24273,-0.15252,-0.11602
0.29229,-0.12662,-0.12041
-0.30632,-0.02712,-0.16546
-0.35231,-0.080595,-0.10707
-0.31299,-0.10003,-0.12979
-0.019488,-0.10101,-0.16395
0.28305,-0.088534,-0.15531
0.32504,-0.089683,-0.12788
0.30936,-0.050523,-0.15809
0.34906,-0.042652,-0.13028
-0.33829,0.0010622,-0.14636
-0.36365,-0.02641,-0.11924
-0.33156,-0.055083,-0.14119
-0.29817,0.020655,-0.17067
0.32764,-0.0056968,-0.15428
0.3597,0.0090148,-0.12618
-0.32833,0.051469,-0.14504
-0.3634,0.030988,-0.11843
-0.28463,0.066854,-0.16509
0.32017,0.038831,-0.15462
0.35765,0.053962,-0.1168
-0.35237,0.079359,-0.10792
-0.26642,0.10911,-0.14934
-0.31295,0.096047,-0.1328
-0.21821,0.11818,-0.15675
-0.17131,0.12566,-0.15582
-0.12457,0.12873,-0.15209
-0.046086,0.10532,-0.16262
-0.0057096,0.11894,-0.15113
0.032782,0.087508,-0.17208
0.083453,0.099364,-0.1694
0.13546,0.12356,-0.15698
0.18819,0.13016,-0.15113
0.24595,0.1213,-0.14735
0.28336,0.082926,-0.15823
0.32316,0.080293,-0.13546
-0.29054,0.13415,-0.1132
-0.24195,0.1458,-0.12464
-0.14716,0.159,-0.12157
-0.19527,0.15526,-0.12438
-0.097367,0.1587,-0.11748
-0.077796,0.13084,-0.14588
0.0086009,0.15117,-0.11894
-0.041903,0.14852,-0.12404
0.042325,0.12534,-0.14746
0.090996,0.13347,-0.14486
0.060243,0.15654,-0.1157
0.11507,0.15889,-0.1193
0.16228,0.15713,-0.12422
0.26487,0.14993,-0.10917
0.21625,0.15508,-0.12083
0.29511,0.11871,-0.1264
-0.17159,0.18146,-0.084503
-0.12236,0.18131,-0.082331
-0.069762,0.17561,-0.085563
0.084985,0.17794,-0.08339
0.13692,0.18115,-0.084376
0.18627,0.17963,-0.086972
-0.21182,-0.17626,-0.088433
-0.26431,-0.1696,-0.075494
